Transaction_ID,Timestamp,Amount,Sender_ID,Receiver_ID,Transaction_Type,Merchant_Type,Device_ID,Location,Is_Fraud,Fraud_Type,Fraud_Probability,Status
UPI_1758607292_573,2025-09-23T11:31:32.297751,8801,user9501@upi,Merchant_664@upi,UPI,Entertainment,Device_5004,"17.3826, 78.4864",False,-,0.27083751036110154,COMPLETED
UPI_1758612514_90,2025-09-23T12:58:34.297751,3868,user3074@upi,Merchant_266@upi,UPI,Utilities,Device_2149,"18.5115, 73.8551",False,-,0.3459489278871374,COMPLETED
Card_1758630500_747,2025-09-23T17:58:20.297751,4953,748763******6097,Merchant_731@card,Card,Entertainment,Device_6578,"22.5663, 88.3685",False,-,0.3097195005261084,COMPLETED
Card_1758645639_919,2025-09-23T22:10:39.297751,2414,509248******3337,Merchant_865@card,Card,Online_Retail,Device_6114,"12.9665, 77.6008",False,-,0.5501229610330758,COMPLETED
UPI_1758661590_581,2025-09-24T02:36:30.297751,3148,user9385@upi,Merchant_411@upi,UPI,Food,Device_2064,"28.6075, 77.2177",False,-,0.446303953551968,COMPLETED
Card_1758661974_345,2025-09-24T02:42:54.297751,3624,207077******9560,Merchant_303@card,Card,Online_Retail,Device_3656,"18.5221, 73.8593",False,-,0.13027665287253,COMPLETED
UPI_1758671203_555,2025-09-24T05:16:43.297751,3403,user6849@upi,Merchant_379@upi,UPI,Food,Device_3454,"19.0843, 72.8764",False,-,0.07294391251442794,COMPLETED
Netbanking_1758674347_20,2025-09-24T06:09:07.297751,2486,ACC_77265,Merchant_329@netbanking,Netbanking,Online_Retail,Device_1104,"17.3846, 78.4882",False,-,0.47721928082413745,COMPLETED
UPI_1758676886_24,2025-09-24T06:51:26.297751,4682,user7757@upi,Merchant_689@upi,UPI,Entertainment,Device_3865,"28.6212, 77.2183",False,-,0.10229605687365514,COMPLETED
UPI_1758684844_128,2025-09-24T09:04:04.297751,3749,user1212@upi,Merchant_776@upi,UPI,Entertainment,Device_1448,"12.9676, 77.5885",False,-,0.22162092250084,COMPLETED
UPI_1758685479_68,2025-09-24T09:14:39.297751,57754,user1745@upi,Merchant_786@upi,UPI,Entertainment,Device_2624,"13.0806, 80.2661",False,-,0.16994778128882293,COMPLETED
UPI_1758688539_322,2025-09-24T10:05:39.297751,1433,user6843@upi,Merchant_717@upi,UPI,Travel,Device_8695,"22.5758, 88.3554",False,-,0.481801590825883,COMPLETED
UPI_1758690637_960,2025-09-24T10:40:37.297751,2326,user7022@upi,Merchant_791@upi,UPI,Utilities,Device_4873,"23.0284, 72.5811",False,-,0.2811258395575306,COMPLETED
Card_1758696595_804,2025-09-24T12:19:55.297751,6838,804065******1491,Merchant_641@card,Card,Entertainment,Device_1339,"22.5704, 88.3670",False,-,0.08590968995335002,COMPLETED
Card_1758697464_763,2025-09-24T12:34:24.297751,1966,302622******7520,Merchant_615@card,Card,Online_Retail,Device_7903,"17.3906, 78.4937",False,-,0.1608278880057124,COMPLETED
UPI_1758698699_876,2025-09-24T12:54:59.297751,16430,user5412@upi,Merchant_538@upi,UPI,Travel,Device_4271,"17.3902, 78.4927",False,-,0.5913016227619958,COMPLETED
Netbanking_1758700345_748,2025-09-24T13:22:25.297751,4659,ACC_82302,Merchant_137@netbanking,Netbanking,Entertainment,Device_4984,"12.9683, 77.5976",False,-,0.2259916706537757,COMPLETED
Netbanking_1758702208_587,2025-09-24T13:53:28.297751,4307,ACC_52962,Merchant_534@netbanking,Netbanking,Food,Device_7855,"12.9732, 77.5995",False,-,0.034598066517674546,COMPLETED
Card_1758714022_572,2025-09-24T17:10:22.297751,1251,944607******4067,Merchant_122@card,Card,Travel,Device_8366,"23.0142, 72.5729",False,-,0.17262765615945053,COMPLETED
UPI_1758716713_762,2025-09-24T17:55:13.297751,2230,user4194@upi,Merchant_339@upi,UPI,Travel,Device_4997,"13.0830, 80.2789",False,-,0.4057652930429786,COMPLETED
UPI_1758724702_655,2025-09-24T20:08:22.297751,23082,user7076@upi,Merchant_898@upi,UPI,Travel,Device_7493,"19.0765, 72.8839",False,-,0.27423859271338524,COMPLETED
UPI_1758731937_104,2025-09-24T22:08:57.297751,23601,user1441@upi,Merchant_400@upi,UPI,Utilities,Device_4597,"18.5223, 73.8618",False,-,0.14853889662596967,COMPLETED
UPI_1758738610_405,2025-09-25T00:00:10.297751,9165,user3941@upi,Merchant_738@upi,UPI,Unknown,Device_7572,"22.5726, 88.3639",True,Unusual Location,0.7353453685926539,COMPLETED
Netbanking_1758738988_773,2025-09-25T00:06:28.297751,1896,ACC_77698,Merchant_385@netbanking,Netbanking,Travel,Device_9363,"13.0743, 80.2735",False,-,0.10615863650113942,COMPLETED
UPI_1758763687_745,2025-09-25T06:58:07.297751,2363,user2956@upi,Merchant_465@upi,UPI,Food,Device_7273,"23.0270, 72.5715",False,-,0.31562787611837995,COMPLETED
UPI_1758770360_706,2025-09-25T08:49:20.297751,22839,user9696@upi,Merchant_995@upi,UPI,Travel,Device_8717,"17.3767, 78.4851",False,-,0.25370807535349954,COMPLETED
UPI_1758770469_443,2025-09-25T08:51:09.297751,52711,user5045@upi,Merchant_158@upi,UPI,Entertainment,Device_2206,"12.9636, 77.5858",False,-,0.24207993374449674,COMPLETED
Card_1758774325_672,2025-09-25T09:55:25.297751,1530,604669******3851,Merchant_514@card,Card,Entertainment,Device_5386,"19.0679, 72.8815",False,-,0.26297554646078114,COMPLETED
Card_1758780076_387,2025-09-25T11:31:16.297751,2300,966665******7285,Merchant_224@card,Card,Online_Retail,Device_9664,"13.0898, 80.2638",False,-,0.09888059243561478,COMPLETED
Card_1758789486_944,2025-09-25T14:08:06.297751,2258,960699******3181,Merchant_355@card,Card,Travel,Device_4361,"13.0805, 80.2681",False,-,0.166149238733798,COMPLETED
Card_1758800482_619,2025-09-25T17:11:22.297751,3662,688835******5703,Merchant_623@card,Card,Travel,Device_2810,"28.6110, 77.2131",False,-,0.17768745113473447,COMPLETED
UPI_1758814074_19,2025-09-25T20:57:54.297751,5036,user1602@upi,Merchant_786@upi,UPI,Online_Retail,Device_5701,"22.5781, 88.3577",False,-,0.4173776778056975,COMPLETED
Card_1758821628_798,2025-09-25T23:03:48.297751,44608,925777******4025,Merchant_136@card,Card,Unknown,Unknown_Device_4,"23.0225, 72.5714",True,SIM Swap,0.7393705796037966,COMPLETED
Card_1758822677_364,2025-09-25T23:21:17.297751,4211,272595******3697,Merchant_430@card,Card,Food,Device_6329,"17.3906, 78.4839",False,-,0.0959688752660184,COMPLETED
UPI_1758829794_596,2025-09-26T01:19:54.297751,6127,user6414@upi,Merchant_687@upi,UPI,Online_Retail,Device_6571,"18.5226, 73.8531",False,-,0.0996557044681587,COMPLETED
UPI_1758835550_185,2025-09-26T02:55:50.297751,2077,user8500@upi,Merchant_559@upi,UPI,Entertainment,Device_6931,"19.0766, 72.8705",False,-,0.07401345613506738,COMPLETED
UPI_1758846696_692,2025-09-26T06:01:36.297751,69596,user2759@upi,Merchant_726@upi,UPI,Entertainment,Device_9552,"22.5823, 88.3568",False,-,0.06406304929027579,COMPLETED
UPI_1758859101_232,2025-09-26T09:28:21.297751,3979,user2622@upi,Merchant_202@upi,UPI,Online_Retail,Device_2263,"23.0279, 72.5674",False,-,0.1567160517675604,COMPLETED
UPI_1758872217_389,2025-09-26T13:06:57.297751,23400,user2411@upi,Merchant_974@upi,UPI,Travel,Device_9659,"12.9666, 77.5875",False,-,0.4726611133843305,COMPLETED
UPI_1758872361_38,2025-09-26T13:09:21.297751,15187,user3481@upi,Merchant_477@upi,UPI,Entertainment,Device_8764,"23.0193, 72.5761",False,-,0.11968424322084649,COMPLETED
UPI_1758873621_112,2025-09-26T13:30:21.297751,1574,user2956@upi,Suspicious_25@upi,UPI,Unknown,Device_7273,"13.0827, 80.2707",True,QR Code Scam,0.8314729058761181,COMPLETED
Card_1758876076_260,2025-09-26T14:11:16.297751,4334,207077******9560,Merchant_104@card,Card,Online_Retail,Device_3656,"18.5150, 73.8514",False,-,0.3210212782516894,COMPLETED
UPI_1758876237_89,2025-09-26T14:13:57.297751,2663,user6805@upi,Merchant_428@upi,UPI,Food,Device_9837,"28.6236, 77.2095",False,-,0.09812341283930907,COMPLETED
Card_1758880165_955,2025-09-26T15:19:25.297751,24325,493319******8061,Merchant_433@card,Card,Travel,Device_4770,"18.5115, 73.8526",False,-,0.30601905524644324,COMPLETED
UPI_1758882061_794,2025-09-26T15:51:01.297751,4582,user8302@upi,Merchant_102@upi,UPI,Travel,Device_6609,"12.9682, 77.5999",False,-,0.5094075209499062,COMPLETED
UPI_1758888106_229,2025-09-26T17:31:46.297751,2449,user6968@upi,Merchant_637@upi,UPI,Utilities,Device_3813,"18.5125, 73.8575",False,-,0.14445816919658616,COMPLETED
UPI_1758888802_987,2025-09-26T17:43:22.297751,1232,user7809@upi,Merchant_294@upi,UPI,Utilities,Device_5168,"18.5220, 73.8503",False,-,0.34357189028661617,COMPLETED
Card_1758898717_779,2025-09-26T20:28:37.297751,2916,166585******5961,Merchant_667@card,Card,Entertainment,Device_2560,"19.0703, 72.8719",False,-,0.08809721593377673,COMPLETED
UPI_1758898958_771,2025-09-26T20:32:38.297751,10824,user2903@upi,Merchant_170@upi,UPI,Food,Device_9834,"19.0746, 72.8793",False,-,0.2397414621284422,COMPLETED
Card_1758914338_922,2025-09-27T00:48:58.297751,3295,186088******9267,Merchant_398@card,Card,Food,Device_8686,"23.0171, 72.5721",False,-,0.18485671337028226,COMPLETED
UPI_1758922857_825,2025-09-27T03:10:57.297751,804,user1440@upi,Merchant_884@upi,UPI,Food,Device_5069,"12.9650, 77.5876",False,-,0.2645518339984546,COMPLETED
Card_1758929868_376,2025-09-27T05:07:48.297751,1390,775558******3985,Merchant_905@card,Card,Travel,Device_8492,"18.5190, 73.8629",False,-,0.5270314272767768,COMPLETED
Card_1758930701_71,2025-09-27T05:21:41.297751,47217,761339******1488,Merchant_926@card,Card,Unknown,Unknown_Device_84,"23.0225, 72.5714",True,Data Breach,0.897841610862417,COMPLETED
Card_1758936216_831,2025-09-27T06:53:36.297751,18286,376211******6055,Merchant_837@card,Card,Utilities,Device_1482,"17.3826, 78.4941",False,-,0.2402892997627783,COMPLETED
UPI_1758936951_591,2025-09-27T07:05:51.297751,27830,user8095@upi,Merchant_377@upi,UPI,Entertainment,Device_4023,"19.0681, 72.8752",False,-,0.22136839948230277,COMPLETED
Card_1758952395_88,2025-09-27T11:23:15.297751,4695,141553******8881,Merchant_184@card,Card,Travel,Device_8834,"12.9785, 77.5938",False,-,0.07248718997250543,COMPLETED
UPI_1758960840_394,2025-09-27T13:44:00.297751,17183,user7799@upi,Merchant_485@upi,UPI,Entertainment,Device_1980,"22.5641, 88.3685",False,-,0.15499783412642898,COMPLETED
UPI_1758981259_109,2025-09-27T19:24:19.297751,1851,user7828@upi,Merchant_867@upi,UPI,Entertainment,Device_5389,"23.0251, 72.5757",False,-,0.20204569128504216,COMPLETED
UPI_1758983873_803,2025-09-27T20:07:53.297751,23926,user1670@upi,Merchant_618@upi,UPI,Entertainment,Device_2550,"22.5724, 88.3702",False,-,0.3501277883409292,COMPLETED
UPI_1758984522_870,2025-09-27T20:18:42.297751,644,user8039@upi,Merchant_898@upi,UPI,Entertainment,Device_3625,"23.0147, 72.5666",False,-,0.0551315226167639,COMPLETED
Card_1758985448_430,2025-09-27T20:34:08.297751,397,213101******9711,Merchant_174@card,Card,Utilities,Device_4023,"19.0677, 72.8854",False,-,0.19877410615796298,COMPLETED
UPI_1758986342_482,2025-09-27T20:49:02.297751,13221,user8897@upi,Merchant_511@upi,UPI,Travel,Device_1865,"17.3766, 78.4867",False,-,0.18203886987183157,COMPLETED
UPI_1758986779_471,2025-09-27T20:56:19.297751,4511,user6307@upi,Merchant_480@upi,UPI,Travel,Device_9435,"12.9643, 77.6020",False,-,0.059059844764636736,COMPLETED
UPI_1758992139_696,2025-09-27T22:25:39.297751,4851,user8897@upi,Merchant_959@upi,UPI,Online_Retail,Device_4609,"22.5682, 88.3730",False,-,0.24979222173049295,COMPLETED
UPI_1758994270_149,2025-09-27T23:01:10.297751,4228,user6568@upi,Merchant_546@upi,UPI,Food,Device_1407,"22.5628, 88.3543",False,-,0.31417454340356243,COMPLETED
UPI_1758999647_279,2025-09-28T00:30:47.297751,77,user6480@upi,Test_Merchant_28@upi,UPI,Unknown,Device_5640,"23.0225, 72.5714",True,Small Testing,0.7989306284460143,COMPLETED
UPI_1759005085_284,2025-09-28T02:01:25.297751,19784,user2512@upi,Merchant_830@upi,UPI,Food,Device_9930,"13.0852, 80.2684",False,-,0.07752576416719749,COMPLETED
Card_1759006957_768,2025-09-28T02:32:37.297751,20376,656836******8811,Merchant_266@card,Card,Food,Device_7147,"19.0794, 72.8836",False,-,0.060474993899028044,COMPLETED
Card_1759014182_69,2025-09-28T04:33:02.297751,673,908069******6232,Merchant_430@card,Card,Utilities,Device_7530,"17.3918, 78.4849",False,-,0.24214290631546412,COMPLETED
UPI_1759016175_676,2025-09-28T05:06:15.297751,4003,user7959@upi,Merchant_254@upi,UPI,Online_Retail,Device_4619,"23.0158, 72.5733",False,-,0.19814044222646685,COMPLETED
Card_1759022778_697,2025-09-28T06:56:18.297751,859,124142******3518,Merchant_227@card,Card,Utilities,Device_6287,"13.0823, 80.2613",False,-,0.10026551955930628,COMPLETED
Card_1759029558_11,2025-09-28T08:49:18.297751,1798,200227******1861,Merchant_968@card,Card,Online_Retail,Device_8207,"17.3751, 78.4796",False,-,0.01825479816860299,COMPLETED
UPI_1759041033_137,2025-09-28T12:00:33.297751,14009,user8007@upi,Merchant_177@upi,UPI,Food,Device_1524,"23.0131, 72.5757",False,-,0.20581083312630888,COMPLETED
UPI_1759053806_734,2025-09-28T15:33:26.297751,4861,user6245@upi,Merchant_909@upi,UPI,Food,Device_1758,"19.0857, 72.8829",False,-,0.06753851711335893,COMPLETED
UPI_1759065465_928,2025-09-28T18:47:45.297751,3231,user8008@upi,Merchant_448@upi,UPI,Utilities,Device_3282,"12.9750, 77.5884",False,-,0.442150919201947,COMPLETED
UPI_1759087267_709,2025-09-29T00:51:07.297751,3194,user6976@upi,Merchant_726@upi,UPI,Entertainment,Device_4227,"13.0876, 80.2658",False,-,0.23107587647532646,COMPLETED
UPI_1759088452_124,2025-09-29T01:10:52.297751,2062,user8684@upi,Merchant_280@upi,UPI,Travel,Device_4109,"23.0297, 72.5690",False,-,0.21787098010708306,COMPLETED
Netbanking_1759100520_59,2025-09-29T04:32:00.297751,16946,ACC_50745,Suspicious_17@netbanking,Netbanking,Unknown,Device_7901,"19.0760, 72.8777",True,Phishing Scam,0.5246223755207496,COMPLETED
Netbanking_1759102873_986,2025-09-29T05:11:13.297751,27,ACC_84173,Test_Merchant_44@netbanking,Netbanking,Unknown,Device_1022,"19.0760, 72.8777",True,Card Testing,0.3921130814779141,COMPLETED
UPI_1759109808_492,2025-09-29T07:06:48.297751,15973,user5422@upi,Merchant_257@upi,UPI,Entertainment,Device_4659,"13.0898, 80.2719",False,-,0.5528943297114457,COMPLETED
UPI_1759112003_17,2025-09-29T07:43:23.297751,35,user8897@upi,Test_Merchant_16@upi,UPI,Unknown,Device_1865,"17.3850, 78.4867",True,Card Testing,0.2513388800353416,COMPLETED
Card_1759118779_99,2025-09-29T09:36:19.297751,212,219981******7214,Merchant_285@card,Card,Online_Retail,Device_6353,"17.3880, 78.4772",False,-,0.3265929877470577,COMPLETED
UPI_1759132457_384,2025-09-29T13:24:17.297751,73,user8467@upi,Test_Merchant_9@upi,UPI,Unknown,Device_5850,"19.0760, 72.8777",True,Small Testing,0.4701076246587046,COMPLETED
UPI_1759139450_501,2025-09-29T15:20:50.297751,23547,user5185@upi,Merchant_313@upi,UPI,Food,Device_4247,"23.0166, 72.5772",False,-,0.17999751295367633,COMPLETED
Card_1759189807_224,2025-09-30T05:20:07.297751,189,733033******7052,Merchant_423@card,Card,Online_Retail,Device_7359,"13.0916, 80.2696",False,-,0.361425046421024,COMPLETED
UPI_1759195513_236,2025-09-30T06:55:13.297751,21115,user6063@upi,Merchant_489@upi,UPI,Online_Retail,Device_1877,"28.6061, 77.2161",False,-,0.3491702686926446,COMPLETED
Card_1759203893_103,2025-09-30T09:14:53.297751,5029,461680******3605,Merchant_280@card,Card,Online_Retail,Device_5766,"17.3897, 78.4775",False,-,0.2639289629912211,COMPLETED
UPI_1759216409_857,2025-09-30T12:43:29.297751,1552,user1186@upi,Merchant_915@upi,UPI,Travel,Device_1587,"18.5121, 73.8564",False,-,0.2544590624357645,COMPLETED
Card_1759229285_299,2025-09-30T16:18:05.297751,7064,784816******4158,Merchant_922@card,Card,Online_Retail,Device_9733,"22.5782, 88.3584",False,-,0.33091963623277876,COMPLETED
UPI_1759229546_264,2025-09-30T16:22:26.297751,4237,user7565@upi,Merchant_392@upi,UPI,Food,Device_3331,"19.0767, 72.8816",False,-,0.5589819839671881,COMPLETED
Card_1759235788_372,2025-09-30T18:06:28.297751,2839,192143******4460,Merchant_563@card,Card,Utilities,Device_7755,"23.0277, 72.5718",False,-,0.04511428598982782,COMPLETED
Netbanking_1759238605_936,2025-09-30T18:53:25.297751,1520,ACC_76663,Merchant_665@netbanking,Netbanking,Travel,Device_6396,"17.3751, 78.4782",False,-,0.24685449586944436,COMPLETED
UPI_1759247741_451,2025-09-30T21:25:41.297751,2950,user1487@upi,Merchant_542@upi,UPI,Food,Device_2140,"28.6224, 77.2005",False,-,0.5921863562001146,COMPLETED
UPI_1759250755_125,2025-09-30T22:15:55.297751,1740,user8775@upi,Merchant_378@upi,UPI,Entertainment,Device_9636,"23.0156, 72.5759",False,-,0.3235607707436428,COMPLETED
Card_1759255423_875,2025-09-30T23:33:43.297751,4840,958968******9911,Merchant_159@card,Card,Entertainment,Device_7681,"13.0786, 80.2636",False,-,0.0474648105640453,COMPLETED
UPI_1759279838_790,2025-10-01T06:20:38.297751,8128,user4474@upi,Suspicious_97@upi,UPI,Unknown,Device_9550,"12.9716, 77.5946",True,Phishing Scam,0.7557598553998749,COMPLETED
UPI_1759281089_588,2025-10-01T06:41:29.297751,4580,user7137@upi,Merchant_514@upi,UPI,Food,Device_6745,"12.9630, 77.5935",False,-,0.11401903417493749,COMPLETED
UPI_1759282837_39,2025-10-01T07:10:37.297751,3911,user9301@upi,Merchant_722@upi,UPI,Entertainment,Device_9771,"22.5823, 88.3588",False,-,0.059781067903569914,COMPLETED
UPI_1759291069_266,2025-10-01T09:27:49.297751,3579,user1577@upi,Merchant_129@upi,UPI,Entertainment,Device_1389,"23.0136, 72.5686",False,-,0.3507512721455043,COMPLETED
UPI_1759291510_727,2025-10-01T09:35:10.297751,1679,user1714@upi,Merchant_993@upi,UPI,Online_Retail,Device_7593,"17.3939, 78.4867",False,-,0.07985235726274127,COMPLETED
UPI_1759297470_41,2025-10-01T11:14:30.297751,20459,user5641@upi,Merchant_385@upi,UPI,Entertainment,Device_1051,"13.0875, 80.2779",False,-,0.23315416294209523,COMPLETED
UPI_1759299863_488,2025-10-01T11:54:23.297751,10299,user5412@upi,Merchant_667@upi,UPI,Online_Retail,Device_4271,"17.3780, 78.4916",False,-,0.17839590693373786,COMPLETED
Card_1759303457_903,2025-10-01T12:54:17.297751,340,588464******7731,Merchant_926@card,Card,Online_Retail,Device_1500,"28.6062, 77.2179",False,-,0.2547480895232789,COMPLETED
UPI_1759304615_787,2025-10-01T13:13:35.297751,22564,user7246@upi,Merchant_226@upi,UPI,Food,Device_9721,"18.5209, 73.8611",False,-,0.3351493089699292,COMPLETED
UPI_1759308656_991,2025-10-01T14:20:56.297751,2064,user4186@upi,Merchant_435@upi,UPI,Utilities,Device_3673,"12.9638, 77.5891",False,-,0.22085633624870168,COMPLETED
UPI_1759312756_361,2025-10-01T15:29:16.297751,13671,user3012@upi,Merchant_834@upi,UPI,Travel,Device_7964,"17.3837, 78.4895",False,-,0.3240837691860402,COMPLETED
UPI_1759312800_318,2025-10-01T15:30:00.297751,2911,user9094@upi,Merchant_894@upi,UPI,Entertainment,Device_9320,"23.0260, 72.5634",False,-,0.039280554860083514,COMPLETED
Card_1759315692_139,2025-10-01T16:18:12.297751,3592,775300******2334,Merchant_508@card,Card,Utilities,Device_5770,"13.0851, 80.2773",False,-,0.2559305064126149,COMPLETED
Netbanking_1759330454_37,2025-10-01T20:24:14.297751,2247,ACC_19907,Merchant_121@netbanking,Netbanking,Food,Device_7343,"17.3833, 78.4808",False,-,0.34770456858987897,COMPLETED
UPI_1759332514_164,2025-10-01T20:58:34.297751,3422,user2516@upi,Merchant_407@upi,UPI,Food,Device_3879,"12.9670, 77.6028",False,-,0.09438395579715475,COMPLETED
Card_1759338698_633,2025-10-01T22:41:38.297751,1950,597584******9787,Merchant_327@card,Card,Entertainment,Device_7343,"17.3839, 78.4797",False,-,0.2942536154037248,COMPLETED
UPI_1759345308_319,2025-10-02T00:31:48.297751,1072,user9501@upi,Merchant_704@upi,UPI,Online_Retail,Device_8832,"17.3909, 78.4917",False,-,0.17633012117490307,COMPLETED
Card_1759390457_514,2025-10-02T13:04:17.297751,9752,776132******8586,Merchant_175@card,Card,Utilities,Device_4183,"12.9755, 77.5895",False,-,0.08201526267999783,COMPLETED
Card_1759408587_438,2025-10-02T18:06:27.297751,4106,181855******7033,Merchant_249@card,Card,Travel,Device_9670,"28.6234, 77.2106",False,-,0.24690838435712775,COMPLETED
UPI_1759408637_162,2025-10-02T18:07:17.297751,4655,user5241@upi,Merchant_447@upi,UPI,Utilities,Device_2564,"13.0780, 80.2803",False,-,0.05472182514539437,COMPLETED
UPI_1759434442_212,2025-10-03T01:17:22.297751,22,user4186@upi,Test_Merchant_35@upi,UPI,Unknown,Device_3673,"12.9716, 77.5946",True,Card Testing,0.9084529438308299,COMPLETED
Card_1759443789_533,2025-10-03T03:53:09.297751,4262,800323******5208,Merchant_299@card,Card,Travel,Device_7903,"17.3906, 78.4926",False,-,0.07392560305519019,COMPLETED
UPI_1759452656_817,2025-10-03T06:20:56.297751,4898,user7819@upi,Merchant_130@upi,UPI,Online_Retail,Device_1550,"23.0288, 72.5736",False,-,0.29275690712204233,COMPLETED
UPI_1759454158_985,2025-10-03T06:45:58.297751,22191,user1412@upi,Merchant_665@upi,UPI,Entertainment,Device_5896,"12.9810, 77.6035",False,-,0.4811705581639964,COMPLETED
UPI_1759477775_7,2025-10-03T13:19:35.297751,4932,user1278@upi,Merchant_224@upi,UPI,Food,Device_7320,"23.0206, 72.5651",False,-,0.08190759460248288,COMPLETED
Netbanking_1759541420_36,2025-10-04T07:00:20.297751,20102,ACC_49380,Merchant_974@netbanking,Netbanking,Online_Retail,Device_4365,"28.6129, 77.2116",False,-,0.3180349722102997,COMPLETED
UPI_1759552969_980,2025-10-04T10:12:49.297751,1902,user2518@upi,Merchant_333@upi,UPI,Utilities,Device_2664,"22.5782, 88.3715",False,-,0.4251550311104587,COMPLETED
UPI_1759557474_456,2025-10-04T11:27:54.297751,4381,user8478@upi,Merchant_392@upi,UPI,Entertainment,Device_6290,"19.0673, 72.8742",False,-,0.34918832850665776,COMPLETED
UPI_1759563252_809,2025-10-04T13:04:12.297751,1159,user8658@upi,Merchant_689@upi,UPI,Entertainment,Device_9266,"17.3908, 78.4921",False,-,0.2802375167030219,COMPLETED
Netbanking_1759565572_512,2025-10-04T13:42:52.297751,207,ACC_27372,Merchant_796@netbanking,Netbanking,Food,Device_7491,"17.3869, 78.4899",False,-,0.4767369109795826,COMPLETED
UPI_1759577304_859,2025-10-04T16:58:24.297751,24868,user3242@upi,Merchant_308@upi,UPI,Online_Retail,Device_7764,"22.5798, 88.3668",False,-,0.040997770213062196,COMPLETED
UPI_1759593535_522,2025-10-04T21:28:55.297751,16483,user5307@upi,Merchant_288@upi,UPI,Travel,Device_2123,"19.0781, 72.8820",False,-,0.08687601912179418,COMPLETED
UPI_1759600397_535,2025-10-04T23:23:17.297751,851,user8104@upi,Merchant_508@upi,UPI,Travel,Device_1787,"13.0908, 80.2771",False,-,0.2899891949093385,COMPLETED
UPI_1759605737_274,2025-10-05T00:52:17.297751,101,user9439@upi,Merchant_423@upi,UPI,Online_Retail,Device_1848,"23.0277, 72.5787",False,-,0.2968341461466949,COMPLETED
UPI_1759608165_12,2025-10-05T01:32:45.297751,103,user4752@upi,Merchant_266@upi,UPI,Online_Retail,Device_2612,"13.0914, 80.2719",False,-,0.0556715246096922,COMPLETED
Card_1759616784_270,2025-10-05T03:56:24.297751,87894,341725******3798,Merchant_562@card,Card,Unknown,Unknown_Device_51,"28.6139, 77.2090",True,Data Breach,0.8700858711657812,COMPLETED
UPI_1759618393_217,2025-10-05T04:23:13.297751,3307,user8297@upi,Merchant_756@upi,UPI,Food,Device_7631,"18.5164, 73.8628",False,-,0.07112219020291626,COMPLETED
UPI_1759623146_647,2025-10-05T05:42:26.297751,2286,user2680@upi,Merchant_638@upi,UPI,Utilities,Device_9365,"22.5819, 88.3684",False,-,0.22724095871753786,COMPLETED
UPI_1759640386_730,2025-10-05T10:29:46.297751,15073,user4594@upi,Merchant_676@upi,UPI,Travel,Device_6199,"13.0734, 80.2653",False,-,0.14931712596100505,COMPLETED
UPI_1759640945_770,2025-10-05T10:39:05.297751,19412,user4368@upi,Merchant_988@upi,UPI,Travel,Device_2534,"28.6173, 77.2111",False,-,0.15333320562163397,COMPLETED
UPI_1759646791_491,2025-10-05T12:16:31.297751,8471,user1440@upi,Merchant_875@upi,UPI,Unknown,Device_5069,"18.5204, 73.8567",True,Unusual Location,0.2641771670919382,COMPLETED
UPI_1759654683_671,2025-10-05T14:28:03.297751,10960,user8429@upi,Merchant_393@upi,UPI,Online_Retail,Device_6275,"12.9659, 77.5899",False,-,0.1740612749970298,COMPLETED
Card_1759660761_930,2025-10-05T16:09:21.297751,14880,666974******9204,Merchant_211@card,Card,Entertainment,Device_1022,"19.0776, 72.8722",False,-,0.2407495559879207,COMPLETED
UPI_1759662796_683,2025-10-05T16:43:16.297751,211,user2074@upi,Merchant_164@upi,UPI,Entertainment,Device_8622,"17.3772, 78.4802",False,-,0.01168651306911245,COMPLETED
UPI_1759663230_882,2025-10-05T16:50:30.297751,2626,user1407@upi,Merchant_993@upi,UPI,Entertainment,Device_3083,"18.5154, 73.8584",False,-,0.14762103402498022,COMPLETED
UPI_1759669833_81,2025-10-05T18:40:33.297751,1420,user9136@upi,Merchant_273@upi,UPI,Entertainment,Device_3826,"18.5252, 73.8622",False,-,0.1519433837905248,COMPLETED
UPI_1759680731_873,2025-10-05T21:42:11.297751,7650,user4166@upi,Merchant_625@upi,UPI,Online_Retail,Device_3989,"19.0745, 72.8687",False,-,0.04330640553077974,COMPLETED
Card_1759680814_254,2025-10-05T21:43:34.297751,3672,654650******2905,Merchant_926@card,Card,Entertainment,Device_9665,"18.5283, 73.8597",False,-,0.1393861666414877,COMPLETED
UPI_1759695168_354,2025-10-06T01:42:48.297751,3696,user7455@upi,Merchant_119@upi,UPI,Travel,Device_8083,"19.0855, 72.8783",False,-,0.3948747021679908,COMPLETED
UPI_1759700516_615,2025-10-06T03:11:56.297751,3637,user4591@upi,Merchant_329@upi,UPI,Food,Device_5151,"18.5224, 73.8524",False,-,0.10164459137549534,COMPLETED
UPI_1759706130_375,2025-10-06T04:45:30.297751,1881,user3568@upi,Merchant_636@upi,UPI,Entertainment,Device_5501,"23.0163, 72.5657",False,-,0.04823768928433297,COMPLETED
UPI_1759718601_464,2025-10-06T08:13:21.297751,710,user8095@upi,Merchant_661@upi,UPI,Travel,Device_4023,"19.0704, 72.8846",False,-,0.13432483099167142,COMPLETED
UPI_1759720040_934,2025-10-06T08:37:20.297751,4129,user4654@upi,Merchant_764@upi,UPI,Food,Device_5888,"13.0830, 80.2693",False,-,0.2663682359490746,COMPLETED
